kps 0.3
kis 0.7

kpp 30
kip 120
kdp 0.5

pitch set point, pitch, speed set point, speed, filtered speed
2.35, 2.97, 3.00, 3.00, 2.73
2.34, 2.97, 3.00, 3.00, 2.75
2.34, 2.97, 3.00, 3.00, 2.77
2.33, 2.97, 3.00, 3.00, 2.80
2.33, 2.97, 3.00, 2.00, 2.81
2.32, 2.97, 3.00, 4.00, 2.83
2.32, 2.97, 3.00, 2.00, 2.84
2.31, 2.98, 3.00, 3.50, 2.86
2.31, 3.00, 3.00, 3.50, 2.87
2.30, 2.99, 3.00, 3.00, 2.89
2.30, 2.98, 3.00, 3.00, 2.91
2.30, 2.98, 3.00, 2.00, 2.92
2.29, 2.94, 3.00, 4.50, 2.93
2.29, 2.96, 3.00, 2.50, 2.94
2.29, 2.94, 3.00, 3.50, 2.96
2.28, 2.94, 3.00, 3.00, 2.97
2.28, 2.92, 3.00, 3.50, 2.99
2.27, 2.94, 3.00, 3.00, 3.00
2.27, 2.94, 3.00, 2.50, 3.02
2.26, 2.94, 3.00, 4.50, 3.03
2.26, 2.90, 3.00, 3.00, 3.05
2.25, 2.88, 3.00, 3.00, 3.06
2.25, 2.86, 3.00, 4.00, 3.08
2.24, 2.86, 3.00, 3.00, 3.10
2.24, 2.86, 3.00, 2.50, 3.12
2.23, 2.85, 3.00, 4.00, 3.13
2.23, 2.85, 3.00, 2.50, 3.14
2.22, 2.83, 3.00, 4.50, 3.15
2.22, 2.83, 3.00, 3.50, 3.17
2.21, 2.81, 3.00, 3.50, 3.19
2.20, 2.79, 3.00, 3.50, 3.21
2.20, 2.79, 3.00, 3.00, 3.23
2.19, 2.79, 3.00, 4.50, 3.25
2.19, 2.79, 3.00, 2.50, 3.27
2.18, 2.79, 3.00, 4.50, 3.29
2.17, 2.77, 3.00, 3.50, 3.31
2.16, 2.75, 3.00, 3.50, 3.33
2.16, 2.75, 3.00, 3.00, 3.35
2.15, 2.75, 3.00, 2.50, 3.37
2.15, 2.76, 3.00, 4.50, 3.38
2.14, 2.75, 3.00, 3.00, 3.39
2.14, 2.76, 3.00, 4.00, 3.40
2.13, 2.75, 3.00, 3.00, 3.41
2.13, 2.77, 3.00, 4.00, 3.42
2.13, 2.77, 3.00, 3.00, 3.43
2.12, 2.77, 3.00, 3.00, 3.44
2.12, 2.76, 3.00, 4.00, 3.44
2.12, 2.71, 3.00, 4.00, 3.45
2.11, 2.71, 3.00, 3.50, 3.46
2.11, 2.68, 3.00, 3.00, 3.47
2.10, 2.66, 3.00, 4.00, 3.47
2.10, 2.66, 3.00, 2.50, 3.48
2.10, 2.75, 3.00, 4.50, 3.48
2.10, 2.75, 3.00, 2.50, 3.49
2.10, 2.74, 3.00, 4.50, 3.49
2.09, 2.74, 3.00, 3.50, 3.49
2.09, 2.71, 3.00, 4.00, 3.50
2.08, 2.72, 3.00, 4.00, 3.51
2.08, 2.72, 3.00, 3.00, 3.52
2.07, 2.72, 3.00, 4.50, 3.53
2.07, 2.67, 3.00, 3.50, 3.55
2.06, 2.67, 3.00, 4.00, 3.56
2.06, 2.65, 3.00, 3.50, 3.57
2.05, 2.63, 3.00, 4.00, 3.59
2.05, 2.59, 3.00, 4.00, 3.60
2.04, 2.59, 3.00, 3.00, 3.62
2.03, 2.60, 3.00, 4.50, 3.63
2.03, 2.59, 3.00, 3.50, 3.64
2.02, 2.58, 3.00, 4.00, 3.65
2.02, 2.57, 3.00, 3.50, 3.67
2.01, 2.58, 3.00, 3.50, 3.68
2.01, 2.58, 3.00, 3.00, 3.68
2.01, 2.56, 3.00, 4.50, 3.69
2.00, 2.56, 3.00, 3.00, 3.69
2.00, 2.54, 3.00, 4.50, 3.70
2.00, 2.52, 3.00, 3.50, 3.70
1.99, 2.48, 3.00, 4.50, 3.71
1.99, 2.49, 3.00, 3.50, 3.72
1.98, 2.49, 3.00, 3.00, 3.72
1.98, 2.47, 3.00, 4.50, 3.73
1.98, 2.47, 3.00, 3.00, 3.73
1.97, 2.40, 3.00, 5.00, 3.74
1.97, 2.41, 3.00, 3.50, 3.74
1.96, 2.38, 3.00, 4.00, 3.75
1.96, 2.39, 3.00, 4.50, 3.76
1.95, 2.39, 3.00, 3.00, 3.77
1.95, 2.37, 3.00, 4.50, 3.78
1.94, 2.36, 3.00, 4.00, 3.79
1.94, 2.35, 3.00, 5.00, 3.81
1.93, 2.31, 3.00, 3.50, 3.82
1.92, 2.27, 3.00, 4.00, 3.84
1.91, 2.23, 3.00, 4.00, 3.86
1.91, 2.23, 3.00, 3.00, 3.87
1.90, 2.24, 3.00, 5.50, 3.88
1.90, 2.22, 3.00, 4.00, 3.89
1.89, 2.18, 3.00, 3.50, 3.91
1.88, 2.18, 3.00, 4.00, 3.92
1.88, 2.19, 3.00, 4.50, 3.94
1.87, 2.19, 3.00, 2.00, 3.94
1.87, 2.18, 3.00, 5.50, 3.95
1.86, 2.18, 3.00, 3.00, 3.95
1.86, 2.16, 3.00, 5.00, 3.95
1.85, 2.13, 3.00, 4.00, 3.96
1.85, 2.09, 3.00, 4.00, 3.97
1.84, 2.06, 3.00, 4.00, 3.98
1.84, 2.06, 3.00, 2.50, 3.98
1.84, 2.03, 3.00, 5.00, 3.98
1.84, 1.95, 3.00, 4.00, 3.98
1.83, 1.97, 3.00, 3.50, 3.98
1.83, 1.98, 3.00, 4.50, 3.98
1.83, 1.98, 3.00, 4.00, 3.98
1.82, 1.94, 3.00, 4.50, 3.99
1.82, 1.94, 3.00, 3.00, 3.99
1.82, 1.92, 3.00, 5.50, 3.99
1.81, 1.89, 3.00, 4.00, 4.00
1.80, 1.85, 3.00, 4.50, 4.01
1.80, 1.82, 3.00, 4.00, 4.02
1.79, 1.79, 3.00, 4.00, 4.03
1.79, 1.79, 3.00, 3.50, 4.04
1.78, 1.74, 3.00, 5.00, 4.05
1.78, 1.74, 3.00, 3.00, 4.06
1.77, 1.70, 3.00, 5.50, 4.06
1.77, 1.70, 3.00, 4.00, 4.07
1.76, 1.68, 3.00, 4.00, 4.08
1.75, 1.66, 3.00, 4.50, 4.09
1.75, 1.66, 3.00, 3.00, 4.10
1.74, 1.65, 3.00, 5.50, 4.11
1.74, 1.65, 3.00, 3.00, 4.11
1.73, 1.61, 3.00, 5.00, 4.12
1.73, 1.58, 3.00, 4.00, 4.13
1.72, 1.59, 3.00, 4.00, 4.13
1.72, 1.53, 3.00, 4.50, 4.14
1.71, 1.53, 3.00, 2.50, 4.14
1.71, 1.49, 3.00, 5.00, 4.14
1.71, 1.47, 3.00, 4.00, 4.14
1.71, 1.48, 3.00, 4.50, 4.14
1.70, 1.47, 3.00, 3.50, 4.14
1.70, 1.47, 3.00, 4.50, 4.13
1.70, 1.46, 3.00, 4.00, 4.13
1.69, 1.46, 3.00, 3.50, 4.13
1.69, 1.44, 3.00, 5.00, 4.13
1.69, 1.42, 3.00, 4.50, 4.13
1.68, 1.38, 3.00, 4.50, 4.13
1.68, 1.34, 3.00, 4.00, 4.14
1.67, 1.29, 3.00, 4.00, 4.15
1.67, 1.29, 3.00, 2.50, 4.15
1.67, 1.27, 3.00, 4.00, 4.14
1.67, 1.27, 3.00, 2.00, 4.12
1.68, 1.23, 3.00, 3.50, 4.09
1.68, 1.22, 3.00, 2.50, 4.06
1.69, 1.24, 3.00, 4.00, 4.02
1.70, 1.36, 3.00, 3.00, 3.98
1.71, 1.36, 3.00, 3.00, 3.94
1.72, 1.47, 3.00, 4.50, 3.90
1.73, 1.48, 3.00, 3.50, 3.86
1.74, 1.45, 3.00, 3.50, 3.83
1.74, 1.50, 3.00, 4.50, 3.80
1.75, 1.58, 3.00, 4.00, 3.78
1.75, 1.62, 3.00, 3.50, 3.76
1.75, 1.62, 3.00, 3.00, 3.75
1.76, 1.74, 3.00, 4.50, 3.73
1.76, 1.65, 3.00, 4.00, 3.72
1.76, 1.56, 3.00, 3.50, 3.71
1.76, 1.49, 3.00, 3.00, 3.70
1.76, 1.52, 3.00, 3.00, 3.69
1.77, 1.52, 3.00, 2.50, 3.67
1.77, 1.55, 3.00, 5.00, 3.65
1.77, 1.55, 3.00, 2.50, 3.63
1.78, 1.61, 3.00, 4.50, 3.62
1.78, 1.65, 3.00, 3.00, 3.60
1.78, 1.64, 3.00, 4.00, 3.59
1.78, 1.67, 3.00, 3.50, 3.58
1.78, 1.67, 3.00, 3.00, 3.58
1.78, 1.65, 3.00, 4.50, 3.57
1.78, 1.65, 3.00, 2.00, 3.56
1.78, 1.67, 3.00, 5.00, 3.55
1.78, 1.69, 3.00, 3.50, 3.55
1.78, 1.69, 3.00, 3.50, 3.55
1.78, 1.69, 3.00, 3.50, 3.54
1.78, 1.69, 3.00, 2.00, 3.54
1.78, 1.69, 3.00, 4.50, 3.53
1.78, 1.69, 3.00, 3.50, 3.52
1.78, 1.71, 3.00, 3.50, 3.52
1.78, 1.72, 3.00, 4.00, 3.52
1.78, 1.74, 3.00, 3.50, 3.52
1.78, 1.73, 3.00, 3.50, 3.52
1.78, 1.73, 3.00, 3.00, 3.52
1.78, 1.73, 3.00, 4.50, 3.52
1.77, 1.70, 3.00, 3.50, 3.52
1.77, 1.68, 3.00, 3.50, 3.52
1.77, 1.68, 3.00, 4.00, 3.53
1.76, 1.70, 3.00, 3.50, 3.54
1.76, 1.70, 3.00, 2.50, 3.54
1.76, 1.71, 3.00, 4.50, 3.54
1.76, 1.71, 3.00, 2.00, 3.54
1.76, 1.75, 3.00, 5.00, 3.54
1.76, 1.77, 3.00, 3.50, 3.54
1.75, 1.77, 3.00, 3.50, 3.54
1.75, 1.77, 3.00, 3.50, 3.55
1.75, 1.77, 3.00, 3.00, 3.55
1.75, 1.79, 3.00, 4.50, 3.55
1.75, 1.79, 3.00, 2.50, 3.55
1.74, 1.76, 3.00, 4.50, 3.55
1.74, 1.74, 3.00, 3.50, 3.55
1.74, 1.73, 3.00, 3.50, 3.56
1.74, 1.76, 3.00, 3.50, 3.56
1.74, 1.76, 3.00, 2.50, 3.56
1.73, 1.76, 3.00, 4.00, 3.55
1.73, 1.78, 3.00, 4.00, 3.55
1.73, 1.78, 3.00, 3.50, 3.55
1.73, 1.76, 3.00, 3.50, 3.55
1.73, 1.76, 3.00, 4.00, 3.55
1.73, 1.77, 3.00, 3.00, 3.56
1.73, 1.77, 3.00, 3.00, 3.55
1.72, 1.78, 3.00, 4.50, 3.55
1.72, 1.78, 3.00, 3.50, 3.55
1.72, 1.77, 3.00, 4.00, 3.56
1.72, 1.75, 3.00, 3.50, 3.56
1.71, 1.74, 3.00, 3.50, 3.57
1.71, 1.74, 3.00, 2.50, 3.57
1.71, 1.71, 3.00, 5.00, 3.57
1.71, 1.71, 3.00, 2.50, 3.57
1.71, 1.74, 3.00, 4.50, 3.57
1.70, 1.75, 3.00, 3.50, 3.57
1.70, 1.76, 3.00, 4.00, 3.58
1.70, 1.76, 3.00, 3.50, 3.58
1.69, 1.76, 3.00, 2.50, 3.59
1.69, 1.75, 3.00, 4.50, 3.59
1.69, 1.74, 3.00, 4.00, 3.59
1.69, 1.71, 3.00, 3.50, 3.60
1.68, 1.69, 3.00, 3.50, 3.60
1.68, 1.68, 3.00, 3.50, 3.61
1.68, 1.69, 3.00, 3.50, 3.61
1.68, 1.69, 3.00, 2.50, 3.61
1.68, 1.64, 3.00, 5.00, 3.60
1.67, 1.66, 3.00, 4.00, 3.61
1.67, 1.65, 3.00, 3.50, 3.61
1.67, 1.64, 3.00, 4.00, 3.62
1.66, 1.62, 3.00, 4.00, 3.63
1.66, 1.62, 3.00, 2.00, 3.63
1.66, 1.59, 3.00, 5.50, 3.64
1.65, 1.59, 3.00, 3.00, 3.64
1.65, 1.57, 3.00, 4.50, 3.65
1.64, 1.53, 3.00, 3.50, 3.66
1.64, 1.54, 3.00, 4.00, 3.67
1.63, 1.53, 3.00, 4.00, 3.68
1.63, 1.53, 3.00, 2.00, 3.69
1.63, 1.48, 3.00, 5.50, 3.69
1.62, 1.48, 3.00, 3.00, 3.70
1.62, 1.47, 3.00, 4.50, 3.71
1.61, 1.44, 3.00, 4.00, 3.72
1.61, 1.44, 3.00, 4.00, 3.73
1.60, 1.44, 3.00, 4.00, 3.74
1.60, 1.44, 3.00, 2.50, 3.75
1.59, 1.42, 3.00, 5.00, 3.76
1.59, 1.39, 3.00, 4.00, 3.77
1.58, 1.34, 3.00, 3.50, 3.78
1.58, 1.34, 3.00, 3.50, 3.79
1.57, 1.32, 3.00, 4.00, 3.79
1.57, 1.31, 3.00, 3.50, 3.80
1.57, 1.31, 3.00, 3.00, 3.80
1.56, 1.29, 3.00, 4.50, 3.80
1.56, 1.31, 3.00, 4.00, 3.80
1.56, 1.30, 3.00, 3.50, 3.80
1.56, 1.29, 3.00, 4.00, 3.80
1.55, 1.27, 3.00, 3.50, 3.80
1.55, 1.27, 3.00, 3.00, 3.80
1.55, 1.23, 3.00, 4.50, 3.80
1.55, 1.23, 3.00, 3.00, 3.79
1.55, 1.19, 3.00, 4.00, 3.79
1.55, 1.16, 3.00, 3.50, 3.78
1.55, 1.17, 3.00, 4.00, 3.77
1.55, 1.18, 3.00, 3.50, 3.77
1.55, 1.18, 3.00, 3.00, 3.76
1.55, 1.15, 3.00, 4.50, 3.75
1.55, 1.14, 3.00, 4.00, 3.75
1.55, 1.16, 3.00, 3.00, 3.74
1.55, 1.13, 3.00, 4.00, 3.74
1.55, 1.12, 3.00, 3.50, 3.73
1.55, 1.10, 3.00, 3.00, 3.73
1.55, 1.10, 3.00, 3.00, 3.72
1.55, 1.09, 3.00, 4.00, 3.70
1.55, 1.10, 3.00, 3.50, 3.69
1.56, 1.08, 3.00, 3.00, 3.67
1.56, 1.07, 3.00, 3.00, 3.66
1.56, 1.06, 3.00, 3.50, 3.64
1.57, 1.06, 3.00, 2.50, 3.62
1.57, 1.03, 3.00, 4.00, 3.59
1.58, 1.03, 3.00, 2.50, 3.57
1.58, 1.04, 3.00, 4.00, 3.55
1.59, 1.06, 3.00, 3.50, 3.52
1.59, 1.06, 3.00, 3.00, 3.51
1.60, 1.03, 3.00, 3.50, 3.49
1.60, 1.03, 3.00, 2.00, 3.47
1.61, 1.00, 3.00, 4.50, 3.45
1.61, 1.00, 3.00, 2.50, 3.43
1.62, 0.97, 3.00, 3.50, 3.41
1.62, 0.94, 3.00, 3.50, 3.39
1.62, 0.93, 3.00, 3.00, 3.37
1.63, 0.93, 3.00, 3.50, 3.36
1.63, 0.93, 3.00, 2.00, 3.34
1.64, 0.88, 3.00, 4.00, 3.32
1.64, 0.85, 3.00, 3.50, 3.31
1.64, 0.85, 3.00, 3.50, 3.30
1.64, 0.84, 3.00, 3.00, 3.29
1.65, 0.85, 3.00, 3.00, 3.28
1.65, 0.81, 3.00, 3.50, 3.27
1.65, 0.81, 3.00, 2.50, 3.26
1.65, 0.79, 3.00, 4.00, 3.25
1.65, 0.76, 3.00, 3.00, 3.25
1.65, 0.74, 3.00, 3.00, 3.24
1.66, 0.72, 3.00, 3.50, 3.23
1.66, 0.71, 3.00, 3.00, 3.23
1.66, 0.71, 3.00, 2.50, 3.22
1.66, 0.70, 3.00, 4.00, 3.21
1.66, 0.70, 3.00, 2.50, 3.21
1.66, 0.68, 3.00, 4.00, 3.20
1.66, 0.66, 3.00, 3.50, 3.20
1.66, 0.62, 3.00, 2.50, 3.20
1.66, 0.62, 3.00, 2.50, 3.20
1.67, 0.62, 3.00, 1.00, 3.18
1.67, 0.59, 3.00, 2.50, 3.16
1.68, 0.61, 3.00, 1.50, 3.12
1.70, 0.62, 3.00, 1.00, 3.08
1.71, 0.58, 3.00, 1.00, 3.02
1.73, 0.69, 3.00, 1.00, 2.95
1.76, 0.84, 3.00, 0.50, 2.88
1.78, 0.84, 3.00, 1.00, 2.79
1.81, 0.97, 3.00, 1.50, 2.69
1.84, 1.08, 3.00, 1.00, 2.60
1.87, 1.21, 3.00, 1.50, 2.51
1.90, 1.33, 3.00, 1.50, 2.41
1.93, 1.41, 3.00, 1.50, 2.32
1.96, 1.44, 3.00, 2.00, 2.24
1.98, 1.44, 3.00, 1.50, 2.16
2.01, 1.57, 3.00, 2.50, 2.09
2.03, 1.70, 3.00, 2.00, 2.03
2.05, 1.67, 3.00, 2.00, 1.98
2.06, 1.71, 3.00, 1.50, 1.93
2.08, 1.70, 3.00, 1.50, 1.89
2.09, 1.70, 3.00, 1.00, 1.85
2.11, 1.74, 3.00, 1.50, 1.81
2.13, 1.74, 3.00, 0.50, 1.77
2.14, 1.88, 3.00, 1.50, 1.72
2.16, 2.02, 3.00, 1.50, 1.68
2.18, 2.09, 3.00, 1.50, 1.64
2.19, 2.11, 3.00, 1.50, 1.60
2.20, 2.11, 3.00, 1.50, 1.57
2.21, 2.14, 3.00, 2.50, 1.55
2.22, 2.16, 3.00, 2.00, 1.53
2.23, 2.15, 3.00, 1.50, 1.52
2.24, 2.15, 3.00, 1.00, 1.51
2.25, 2.17, 3.00, 2.00, 1.50
2.25, 2.23, 3.00, 1.50, 1.50
2.26, 2.23, 3.00, 1.00, 1.49
2.26, 2.31, 3.00, 3.00, 1.49
2.27, 2.35, 3.00, 1.50, 1.49
2.27, 2.38, 3.00, 2.00, 1.50
2.27, 2.40, 3.00, 2.00, 1.51
2.27, 2.40, 3.00, 2.00, 1.52
2.27, 2.40, 3.00, 1.00, 1.53
2.27, 2.43, 3.00, 3.00, 1.55
2.27, 2.43, 3.00, 1.00, 1.56
2.27, 2.45, 3.00, 3.00, 1.58
2.26, 2.44, 3.00, 2.00, 1.60
2.26, 2.44, 3.00, 2.50, 1.63
2.25, 2.44, 3.00, 2.50, 1.66
2.25, 2.44, 3.00, 1.50, 1.69
2.24, 2.46, 3.00, 3.00, 1.72
2.24, 2.46, 3.00, 1.50, 1.76
2.23, 2.49, 3.00, 3.50, 1.79
2.22, 2.49, 3.00, 2.00, 1.83
2.21, 2.48, 3.00, 2.50, 1.87
2.21, 2.48, 3.00, 2.50, 1.90
2.20, 2.48, 3.00, 2.00, 1.94
2.19, 2.49, 3.00, 3.50, 1.98
2.18, 2.47, 3.00, 2.50, 2.02
2.17, 2.45, 3.00, 3.00, 2.06
2.16, 2.45, 3.00, 2.50, 2.11
2.15, 2.42, 3.00, 2.50, 2.15
2.14, 2.42, 3.00, 3.00, 2.19
2.13, 2.42, 3.00, 2.00, 2.24
2.12, 2.39, 3.00, 3.50, 2.27
2.11, 2.40, 3.00, 3.00, 2.32
2.10, 2.38, 3.00, 3.00, 2.36
2.08, 2.39, 3.00, 2.50, 2.40
2.07, 2.39, 3.00, 3.00, 2.44
2.06, 2.39, 3.00, 2.00, 2.48
2.06, 2.37, 3.00, 3.50, 2.51
2.05, 2.37, 3.00, 2.00, 2.54
2.04, 2.35, 3.00, 3.50, 2.57
2.03, 2.32, 3.00, 3.00, 2.60
2.03, 2.33, 3.00, 2.50, 2.63
2.02, 2.32, 3.00, 2.50, 2.65
2.01, 2.32, 3.00, 2.50, 2.67
2.01, 2.33, 3.00, 3.00, 2.69
2.01, 2.33, 3.00, 2.50, 2.70
2.00, 2.34, 3.00, 3.00, 2.72
2.00, 2.32, 3.00, 3.00, 2.73
2.00, 2.31, 3.00, 3.00, 2.75
1.99, 2.27, 3.00, 3.00, 2.76
1.99, 2.27, 3.00, 1.50, 2.77
1.99, 2.24, 3.00, 4.00, 2.78
1.99, 2.22, 3.00, 2.50, 2.79
1.98, 2.20, 3.00, 3.00, 2.80
1.98, 2.18, 3.00, 2.50, 2.81
1.98, 2.18, 3.00, 3.00, 2.81
1.98, 2.18, 3.00, 1.50, 2.81
1.98, 2.16, 3.00, 4.00, 2.81
1.98, 2.16, 3.00, 2.50, 2.81
1.98, 2.13, 3.00, 3.50, 2.82
1.98, 2.10, 3.00, 3.50, 2.83
1.98, 2.07, 3.00, 3.00, 2.84
1.97, 2.03, 3.00, 3.50, 2.85
1.97, 2.03, 3.00, 2.00, 2.86
1.96, 1.98, 3.00, 4.50, 2.88
1.96, 1.98, 3.00, 2.00, 2.89
1.96, 1.98, 3.00, 4.00, 2.91
1.95, 1.97, 3.00, 3.50, 2.92
1.95, 1.95, 3.00, 3.00, 2.94
1.94, 1.90, 3.00, 3.50, 2.97
1.93, 1.90, 3.00, 2.00, 2.98
1.93, 1.85, 3.00, 4.50, 3.00
1.92, 1.82, 3.00, 3.00, 3.02
1.92, 1.78, 3.00, 3.00, 3.04
1.91, 1.75, 3.00, 3.50, 3.06
1.91, 1.74, 3.00, 3.50, 3.07
1.90, 1.73, 3.00, 3.00, 3.09
1.90, 1.73, 3.00, 2.50, 3.11
1.89, 1.68, 3.00, 4.00, 3.12
1.89, 1.66, 3.00, 3.50, 3.14
1.88, 1.64, 3.00, 3.00, 3.15
1.88, 1.65, 3.00, 3.00, 3.16
1.87, 1.61, 3.00, 3.50, 3.18
1.87, 1.61, 3.00, 2.00, 3.18
1.87, 1.56, 3.00, 4.00, 3.19
1.87, 1.56, 3.00, 2.50, 3.19
1.87, 1.49, 3.00, 3.50, 3.19
1.86, 1.47, 3.00, 3.00, 3.19
1.86, 1.44, 3.00, 3.50, 3.20
1.86, 1.41, 3.00, 2.50, 3.20
1.86, 1.41, 3.00, 2.50, 3.19
1.86, 1.39, 3.00, 4.00, 3.19
1.87, 1.38, 3.00, 3.50, 3.18
1.86, 1.35, 3.00, 2.50, 3.18
1.86, 1.33, 3.00, 3.50, 3.18
1.86, 1.31, 3.00, 3.50, 3.18
1.86, 1.29, 3.00, 2.50, 3.18
1.86, 1.29, 3.00, 3.00, 3.18
1.87, 1.21, 3.00, 4.00, 3.17
1.86, 1.19, 3.00, 3.00, 3.17
1.86, 1.14, 3.00, 2.50, 3.17
1.86, 1.11, 3.00, 3.00, 3.17
1.87, 1.16, 3.00, 2.00, 3.16
1.87, 1.16, 3.00, 1.50, 3.14
1.88, 1.14, 3.00, 1.50, 3.11
1.89, 1.14, 3.00, 2.00, 3.07
1.91, 1.13, 3.00, 1.50, 3.03
1.92, 1.13, 3.00, 1.00, 2.97
1.94, 1.13, 3.00, 1.00, 2.91
1.97, 1.13, 3.00, 0.00, 2.83
1.99, 1.13, 3.00, 1.00, 2.74
2.02, 1.43, 3.00, 0.50, 2.65
2.06, 1.43, 3.00, 0.00, 2.54
2.09, 1.68, 3.00, 1.00, 2.43
2.13, 1.83, 3.00, 1.00, 2.32
2.16, 1.92, 3.00, 1.50, 2.21
2.19, 1.98, 3.00, 1.00, 2.11
2.23, 1.98, 3.00, 2.00, 2.01
2.25, 2.14, 3.00, 2.00, 1.92
2.28, 2.26, 3.00, 2.00, 1.85
2.30, 2.47, 3.00, 1.50, 1.79
2.32, 2.43, 3.00, 2.00, 1.73
2.34, 2.31, 3.00, 1.50, 1.68
2.36, 2.22, 3.00, 1.00, 1.64
2.38, 2.22, 3.00, 0.50, 1.60
2.39, 2.35, 3.00, 1.50, 1.55
2.41, 2.45, 3.00, 0.50, 1.51
2.43, 2.49, 3.00, 1.00, 1.46
2.44, 2.59, 3.00, 1.50, 1.42
2.46, 2.71, 3.00, 2.00, 1.38
2.47, 2.71, 3.00, 1.00, 1.35
2.49, 2.81, 3.00, 2.00, 1.33
2.50, 2.81, 3.00, 1.50, 1.31
2.50, 2.82, 3.00, 2.50, 1.30
2.51, 2.78, 3.00, 1.50, 1.30
2.51, 2.78, 3.00, 1.50, 1.30
2.52, 2.78, 3.00, 1.50, 1.31
2.52, 2.78, 3.00, 1.50, 1.31
2.52, 2.85, 3.00, 2.50, 1.32
2.52, 2.87, 3.00, 1.50, 1.33
2.52, 2.93, 3.00, 1.50, 1.35
2.52, 2.97, 3.00, 2.00, 1.37
2.52, 3.01, 3.00, 2.50, 1.39
2.52, 3.04, 3.00, 2.00, 1.41
2.51, 3.04, 3.00, 1.50, 1.44
2.51, 3.03, 3.00, 3.00, 1.47
2.50, 3.03, 3.00, 2.00, 1.50
2.50, 3.01, 3.00, 2.50, 1.54
2.49, 3.03, 3.00, 2.00, 1.58
2.48, 3.04, 3.00, 2.00, 1.62
2.47, 3.05, 3.00, 3.00, 1.66
1.55, 3.05, 0.00, 1.50, 1.70
1.54, 3.07, 0.00, 3.00, 1.74
1.52, 3.07, 0.00, 2.50, 1.79
1.50, 3.07, 0.00, 2.50, 1.83
1.48, 3.07, 0.00, 3.00, 1.88
1.46, 3.05, 0.00, 3.00, 1.93
1.44, 3.05, 0.00, 2.00, 1.98
1.42, 3.02, 0.00, 4.00, 2.03
1.40, 3.02, 0.00, 2.00, 2.08
1.37, 3.00, 0.00, 4.00, 2.14
1.35, 2.97, 0.00, 3.00, 2.20
1.33, 2.95, 0.00, 3.50, 2.26
1.30, 2.90, 0.00, 3.50, 2.32
1.27, 2.90, 0.00, 2.50, 2.39
1.25, 2.84, 0.00, 5.00, 2.45
1.22, 2.83, 0.00, 3.00, 2.52
1.19, 2.76, 0.00, 4.00, 2.60
1.16, 2.71, 0.00, 3.50, 2.67
1.13, 2.68, 0.00, 4.00, 2.74
1.10, 2.63, 0.00, 3.50, 2.81
1.07, 2.63, 0.00, 3.00, 2.88
1.04, 2.51, 0.00, 5.00, 2.95
1.01, 2.41, 0.00, 4.00, 3.02
0.98, 2.36, 0.00, 4.00, 3.09
0.95, 2.30, 0.00, 4.00, 3.17
0.92, 2.24, 0.00, 4.00, 3.24
0.89, 2.24, 0.00, 3.00, 3.30
0.87, 2.16, 0.00, 5.00, 3.36
0.84, 2.16, 0.00, 4.00, 3.42
0.81, 2.05, 0.00, 5.00, 3.49
0.78, 1.98, 0.00, 4.50, 3.55
0.75, 1.89, 0.00, 5.00, 3.62
0.72, 1.78, 0.00, 4.00, 3.69
0.69, 1.78, 0.00, 3.50, 3.75
0.66, 1.66, 0.00, 5.00, 3.81
0.63, 1.66, 0.00, 4.00, 3.87
0.61, 1.50, 0.00, 5.00, 3.92
0.58, 1.41, 0.00, 5.00, 3.98
0.55, 1.39, 0.00, 4.50, 4.03
0.52, 1.31, 0.00, 4.50, 4.09
0.50, 1.31, 0.00, 3.50, 4.13
0.47, 1.19, 0.00, 6.00, 4.18
0.45, 1.12, 0.00, 5.00, 4.23
0.42, 1.03, 0.00, 4.50, 4.28
0.39, 0.93, 0.00, 4.50, 4.32
0.37, 0.83, 0.00, 4.50, 4.36
0.35, 0.72, 0.00, 4.50, 4.40
0.32, 0.72, 0.00, 3.00, 4.43
0.30, 0.58, 0.00, 6.00, 4.45
0.28, 0.51, 0.00, 4.50, 4.48
0.26, 0.41, 0.00, 4.50, 4.50
0.25, 0.35, 0.00, 4.50, 4.52
0.23, 0.31, 0.00, 4.50, 4.54
0.21, 0.31, 0.00, 3.00, 4.55
0.20, 0.15, 0.00, 6.50, 4.56
0.18, 0.15, 0.00, 3.00, 4.57
0.17, -0.03, 0.00, 6.00, 4.58
0.15, -0.10, 0.00, 4.00, 4.59
0.14, -0.18, 0.00, 4.50, 4.59
0.12, -0.25, 0.00, 4.50, 4.60
0.11, -0.25, 0.00, 3.50, 4.60
0.10, -0.44, 0.00, 6.50, 4.60
0.08, -0.51, 0.00, 4.50, 4.60
0.07, -0.61, 0.00, 4.00, 4.61
0.05, -0.70, 0.00, 4.50, 4.61
0.04, -0.76, 0.00, 4.50, 4.62
0.03, -0.84, 0.00, 4.50, 4.61
0.01, -0.84, 0.00, 3.50, 4.61
0.00, -1.02, 0.00, 5.50, 4.60
-0.01, -1.10, 0.00, 4.00, 4.60
-0.02, -1.20, 0.00, 4.00, 4.59
-0.03, -1.30, 0.00, 3.50, 4.58
-0.03, -1.38, 0.00, 3.50, 4.56
-0.04, -1.38, 0.00, 2.00, 4.53
-0.04, -1.56, 0.00, 3.50, 4.48
-0.03, -1.56, 0.00, 2.00, 4.43
-0.03, -1.70, 0.00, 2.50, 4.36
-0.02, -1.77, 0.00, 2.50, 4.29
